Gene,kTotal,Rank
Os06g0677400,11.1113582306229,5898
Os05g0566300,11.1111742041186,5899
Os04g0619900,11.1094830018722,5900
Os11g0587600,11.1041460061283,5901
Os10g0492300,11.1034030965949,5902
Os04g0692850,11.1030301129141,5903
Os04g0423700,11.0930121330382,5904
Os08g0289000,11.0825605924489,5905
Os09g0410125,11.0659659991102,5906
Os05g0358400,11.063591801458,5907
Os02g0125100,11.0626351827046,5908
Os06g0159900,11.0621505586521,5909
Os06g0101100,11.0612564042972,5910
Os02g0536500,11.0570627791291,5911
Os04g0514600,11.0542924837943,5912
Os03g0805100,11.050936695908,5913
Os08g0430600,11.0508123097845,5914
Os08g0525900,11.0469447994444,5915
Os05g0119600,11.0459847136203,5916
Os07g0169600,11.0447478220845,5917
Os09g0452300,11.0370398756966,5918
Os04g0497400,11.0365679701067,5919
Os01g0168600,11.0354509868098,5920
Os10g0521100,11.0353114145899,5921
Os12g0515400,11.0340794334652,5922
Os10g0525500,11.0318067897835,5923
Os01g0364800,11.0312411569091,5924
Os06g0274800,11.0284592161243,5925
Os05g0565900,11.0277432322448,5926
Os02g0539100,11.0250510326434,5927
Os07g0277200,11.0192498549792,5928
Os03g0277000,11.0135753402811,5929
Os02g0550300,11.0052305826619,5930
Os05g0163300,11.0038193375657,5931
Os02g0436400,11.0037230373685,5932
Os03g0390700,11.0011181925658,5933
Os08g0500200,10.999670624866,5934
Os10g0187500,10.9979091736113,5935
Os04g0372700,10.9975883806384,5936
Os01g0827500,10.9938834416434,5937
Os08g0477500,10.9909046740033,5938
Os05g0503300,10.990500546676,5939
Os10g0167200,10.9897955771643,5940
Os01g0710700,10.989258570049,5941
Os05g0487300,10.9889625135865,5942
Os07g0538350,10.9865025332539,5943
Os10g0558750,10.9831737578455,5944
Os03g0345901,10.9816250947482,5945
Os03g0646100,10.9791320432889,5946
Os02g0606800,10.9755752178723,5947
Os05g0494100,10.9654595733113,5948
Os07g0557400,10.9619119594297,5949
Os05g0584200,10.960408712125,5950
Os10g0473950,10.9536493922874,5951
Os11g0684700,10.9532120322902,5952
Os12g0539750,10.9497489163143,5953
Os11g0661900,10.9495210275346,5954
Os09g0463700,10.9490106127195,5955
Os02g0556100,10.9486500250461,5956
Os09g0482100,10.9478550439986,5957
Os06g0536100,10.9478432265125,5958
Os12g0565166,10.941505851546,5959
Os04g0511600,10.9413183850783,5960
Os04g0691900,10.9367657270056,5961
Os04g0472600,10.928491009454,5962
Os01g0821600,10.912919367263,5963
Os08g0207500,10.9126530011188,5964
Os03g0367200,10.9122854997785,5965
Os09g0472100,10.9120460419899,5966
Os01g0585300,10.9114525463218,5967
Os02g0769700,10.9077175049118,5968
Os07g0573000,10.9077021430617,5969
Os04g0682300,10.9067606682215,5970
Os01g0728200,10.9035568629506,5971
Os03g0709200,10.9035188430084,5972
Os01g0660800,10.9006300358039,5973
Os11g0242400,10.8884632080145,5974
Os01g0856500,10.881433391116,5975
Os08g0549300,10.8743709592634,5976
Os03g0722600,10.8740127418144,5977
Os11g0118500,10.8689429011486,5978
Os04g0553500,10.8675968287799,5979
Os01g0955000,10.8675110984777,5980
Os01g0313300,10.8656931292024,5981
Os01g0184500,10.8648933173302,5982
Os06g0475500,10.8635575673522,5983
Os03g0270000,10.8569496494151,5984
Os02g0539500,10.855957055123,5985
Os04g0586500,10.8546595322057,5986
Os01g0659800,10.8501090671156,5987
Os01g0540800,10.8499981993577,5988
Os02g0556000,10.8458683295393,5989
Os07g0616000,10.8455725448628,5990
Os01g0560200,10.8419758915235,5991
Os03g0648900,10.8404827621214,5992
Os03g0791700,10.8400635945869,5993
Os02g0625300,10.8393150819822,5994
Os11g0643800,10.8387250589647,5995
Os02g0731500,10.8375459599151,5996
Os11g0572301,10.8372875303135,5997
Os03g0255100,10.8336206830211,5998
Os07g0678600,10.8330706302359,5999
Os01g0385400,10.8318541221311,6000
Os01g0668300,10.8206474208853,6001
Os03g0829000,10.8195829485766,6002
Os05g0169700,10.8168974748593,6003
Os12g0266000,10.8137462505716,6004
Os02g0203300,10.8121338495236,6005
Os10g0550000,10.8102962156398,6006
Os07g0587300,10.8101814900626,6007
Os01g0232300,10.8055385853377,6008
Os05g0519800,10.8019841121874,6009
Os06g0491800,10.8019377806974,6010
Os08g0517700,10.7993009476024,6011
Os10g0205300,10.7952630133403,6012
Os04g0548300,10.7889701560644,6013
Os01g0911100,10.7888433247197,6014
Os02g0655600,10.7886117861842,6015
Os03g0307800,10.7862360925197,6016
Os11g0151500,10.7835963381313,6017
Os09g0361100,10.781380218431,6018
Os10g0559500,10.7742975377649,6019
Os10g0162400,10.771756579489,6020
Os01g0870100,10.769735880149,6021
Os08g0390100,10.7678031741845,6022
Os07g0492100,10.7670788737257,6023
Os03g0405100,10.7663611331037,6024
Os03g0344700,10.7566399867681,6025
Os07g0223400,10.7538751729814,6026
Os06g0286500,10.7524650731624,6027
Os06g0260000,10.7504766796462,6028
Os04g0676400,10.7466919082668,6029
Os01g0194000,10.7407329549787,6030
Os11g0213900,10.7386305628071,6031
Os03g0703900,10.7350561529181,6032
Os07g0659900,10.7348563599822,6033
Os05g0481500,10.7341179058328,6034
Os07g0608500,10.7327044328105,6035
Os03g0271600,10.7323758263914,6036
Os02g0527900,10.7269451657662,6037
Os11g0686250,10.7229310550797,6038
Os05g0345100,10.7228304978138,6039
Os09g0503400,10.7185252892266,6040
Os03g0286300,10.7176768469472,6041
Os12g0256900,10.7140981440637,6042
Os07g0150100,10.7137750827935,6043
Os02g0113800,10.7130528295005,6044
Os10g0467900,10.7127546050347,6045
Os04g0650300,10.7125949704082,6046
Os06g0566100,10.7073612562679,6047
Os11g0259700,10.705215609713,6048
Os02g0728700,10.7021687797169,6049
Os02g0550600,10.70167424132,6050
Os01g0752300,10.7012873424041,6051
Os11g0160300,10.6957256022937,6052
Os12g0283400,10.6883626989134,6053
Os10g0466200,10.6878572265971,6054
Os01g0679500,10.6863798054105,6055
Os05g0252100,10.6814545956982,6056
Os01g0938600,10.6789491441276,6057
Os04g0416400,10.6769672955553,6058
Os04g0569300,10.6749501281594,6059
Os02g0460200,10.6679272862771,6060
Os08g0434100,10.6674140567804,6061
Os01g0298400,10.6666079187603,6062
Os05g0111900,10.6616900509426,6063
Os12g0637300,10.6615252706961,6064
Os11g0271000,10.6559288626028,6065
Os07g0622200,10.6548876194565,6066
Os02g0214500,10.6543905662368,6067
Os07g0538700,10.646178239742,6068
Os11g0528400,10.6454618018109,6069
Os01g0618700,10.6409025532965,6070
Os12g0105500,10.6402276966536,6071
Os12g0278900,10.6379276626073,6072
Os03g0152200,10.6376435218988,6073
Os08g0356800,10.6319100376962,6074
Os10g0534100,10.6318713492503,6075
Os03g0192550,10.6297539750859,6076
Os08g0546100,10.6290428313566,6077
Os07g0644200,10.6287083562096,6078
Os12g0257450,10.6285775717321,6079
Os07g0419500,10.6269008344253,6080
Os05g0506000,10.6264594171342,6081
Os03g0180800,10.6228033578876,6082
Os04g0204300,10.6211216143641,6083
Os01g0362800,10.6197795522015,6084
Os01g0874100,10.6179832075927,6085
Os07g0139400,10.6149516087775,6086
Os06g0295500,10.6063203790094,6087
Os06g0679500,10.6052803701733,6088
Os01g0684900,10.5984492222958,6089
Os04g0405000,10.5963664642716,6090
Os02g0771200,10.5929649567457,6091
Os05g0115700,10.5922609700711,6092
Os10g0412050,10.5922598047723,6093
Os01g0174900,10.5859673803426,6094
Os12g0516300,10.5814278804968,6095
Os05g0357700,10.5810575454112,6096
Os01g0931300,10.5809142993768,6097
Os06g0622900,10.5787914919205,6098
Os08g0250200,10.5781775366559,6099
Os06g0563900,10.5780539615354,6100
Os09g0416600,10.5765976333581,6101
Os05g0411600,10.5718058696699,6102
Os03g0405900,10.5709738885569,6103
Os08g0269000,10.5709167284362,6104
Os06g0130900,10.5650622124698,6105
Os06g0186600,10.5593569326297,6106
Os09g0553200,10.5587499761509,6107
Os08g0476900,10.5562257175818,6108
Os01g0757600,10.5522305854042,6109
Os06g0634300,10.5520562078291,6110
Os01g0976450,10.550104979932,6111
Os11g0312000,10.5474886928736,6112
Os02g0793700,10.5457429937647,6113
Os01g0857000,10.5380976872607,6114
Os02g0761600,10.5373282211061,6115
Os03g0390600,10.5363881666222,6116
Os01g0362100,10.5348099454141,6117
Os05g0502200,10.5347210794623,6118
Os01g0252100,10.5338686576251,6119
Os11g0291500,10.526096837008,6120
Os01g0251200,10.5184454976837,6121
Os05g0165500,10.5167000895043,6122
Os01g0668600,10.51369900883,6123
Os05g0523300,10.5131928112963,6124
Os08g0239300,10.5089175968861,6125
Os07g0685700,10.5086333644101,6126
Os08g0363200,10.5083099400267,6127
Os02g0168400,10.5026573013252,6128
Os04g0519912,10.5002471634279,6129
Os02g0175500,10.5000825566071,6130
Os02g0693500,10.4997740387032,6131
Os04g0643100,10.493089377421,6132
Os11g0537300,10.4875671038834,6133
Os01g0971400,10.4869849763302,6134
Os07g0688500,10.4851199687418,6135
Os03g0339400,10.4840192226946,6136
Os04g0518000,10.483430369961,6137
Os06g0687200,10.479790734895,6138
Os02g0509600,10.477763091268,6139
Os03g0183500,10.4745441508927,6140
Os03g0293900,10.4678525691186,6141
Os05g0154500,10.466764288511,6142
Os04g0448950,10.4664790347199,6143
Os12g0605200,10.4640345129716,6144
Os05g0357800,10.462312002237,6145
Os01g0768200,10.4617321295034,6146
Os07g0625400,10.4585257730548,6147
Os06g0225300,10.4535433000344,6148
Os09g0428000,10.4519768428683,6149
Os03g0780500,10.4474108739654,6150
Os09g0519150,10.4465669331871,6151
Os06g0212100,10.4459484362372,6152
Os05g0526700,10.4453198802602,6153
Os03g0843100,10.4438207394163,6154
Os08g0356700,10.4420718421612,6155
Os06g0698748,10.4411304313388,6156
Os12g0631200,10.441019000959,6157
Os03g0254400,10.4378629561897,6158
Os04g0685400,10.4335790329896,6159
Os04g0434700,10.4329185917142,6160
Os01g0857400,10.4301173903184,6161
Os01g0252200,10.4286632361914,6162
Os02g0166200,10.4260216748015,6163
Os03g0336300,10.4219372595332,6164
Os02g0214900,10.4199123458503,6165
Os03g0240900,10.4152908147482,6166
Os02g0791400,10.4140073832226,6167
Os12g0126300,10.4080499041532,6168
Os01g0188400,10.4079944522941,6169
Os12g0272800,10.4049805281498,6170
Os01g0806101,10.4041610098429,6171
Os11g0483600,10.3954490193342,6172
Os07g0568700,10.3924824420417,6173
Os05g0361200,10.390803911661,6174
Os01g0612700,10.3899263257172,6175
Os04g0529800,10.3860847120226,6176
Os09g0513600,10.3851170672452,6177
Os10g0579200,10.3837811840582,6178
Os06g0472300,10.3829343693738,6179
Os07g0657500,10.3785964189772,6180
Os07g0674400,10.3731008069163,6181
Os03g0274300,10.3720572338397,6182
Os01g0946100,10.3651350463561,6183
Os07g0187400,10.3636823442827,6184
Os03g0159400,10.36215332337,6185
Os11g0416900,10.3595085541512,6186
Os05g0557100,10.3550713688333,6187
Os03g0816400,10.3544065248708,6188
Os09g0397200,10.3484693744548,6189
Os09g0492700,10.344638212398,6190
Os05g0571700,10.3416387010562,6191
Os09g0529100,10.3405418116434,6192
Os03g0823000,10.3369747185267,6193
Os12g0210400,10.3351292065353,6194
Os03g0648100,10.3347162956121,6195
Os05g0148900,10.333050710569,6196
Os09g0555100,10.3302360896642,6197
Os03g0256800,10.3302296643507,6198
Os02g0327500,10.3280087555363,6199
Os03g0288700,10.3276707750238,6200
Os04g0508100,10.3256765745525,6201
Os11g0590400,10.3245300148169,6202
Os04g0404400,10.3232585044824,6203
Os04g0359700,10.3211299199316,6204
Os01g0933200,10.3199338710968,6205
Os01g0858700,10.3188616592578,6206
Os01g0895200,10.3118664154231,6207
Os07g0601000,10.3115788873274,6208
Os01g0720400,10.3055149791155,6209
Os03g0849600,10.3015716159042,6210
Os07g0152900,10.3010706866784,6211
Os03g0364500,10.2986891362056,6212
Os02g0797500,10.2964073974662,6213
Os06g0224400,10.2930484229675,6214
Os01g0692300,10.2922692922243,6215
Os08g0506000,10.2918905147804,6216
Os09g0394300,10.2910468806552,6217
Os03g0605300,10.2880445463949,6218
Os06g0332500,10.285136140065,6219
Os09g0525300,10.2843545758482,6220
Os07g0170000,10.2752088357329,6221
Os12g0538800,10.2750544175373,6222
Os01g0918100,10.2704329330961,6223
Os01g0194200,10.2664416617064,6224
Os12g0616900,10.2638477574705,6225
Os08g0512700,10.2603204331656,6226
Os12g0194800,10.256139047225,6227
Os01g0316600,10.255829685648,6228
Os04g0581800,10.2542001962671,6229
Os11g0136800,10.2489740723783,6230
Os02g0202600,10.2413808549254,6231
Os09g0129400,10.239573151357,6232
Os12g0143800,10.2346147009339,6233
Os02g0133100,10.2325736950976,6234
Os01g0304400,10.2304116067051,6235
Os01g0584800,10.2297283626163,6236
Os07g0535800,10.2282164290719,6237
Os03g0648400,10.2277868903656,6238
Os11g0118400,10.2268896009763,6239
Os01g0612900,10.2204486735148,6240
Os01g0725400,10.2142381726949,6241
Os12g0615900,10.206626922119,6242
Os05g0420200,10.2064070773152,6243
Os04g0497700,10.2034153928702,6244
Os04g0585700,10.2023950447379,6245
Os04g0409500,10.2005075983011,6246
Os01g0904200,10.1952485620605,6247
Os03g0144150,10.1922668710321,6248
Os09g0545300,10.190787833855,6249
Os09g0327400,10.1839217813817,6250
Os05g0525200,10.1767771679904,6251
Os03g0729200,10.1766430224522,6252
Os05g0527100,10.1735989672546,6253
Os01g0765600,10.1717062407261,6254
Os12g0482700,10.1670730231751,6255
Os02g0205400,10.1645287995639,6256
Os02g0744650,10.1585610783044,6257
Os06g0597250,10.1573352732523,6258
Os01g0110100,10.1555930986699,6259
Os12g0573900,10.1553389734102,6260
Os02g0498700,10.1509527291699,6261
Os01g0832000,10.1474463940102,6262
Os07g0661700,10.1449552830469,6263
Os01g0675800,10.1449235740528,6264
Os04g0626600,10.1410648398171,6265
Os09g0560850,10.1376264278655,6266
Os05g0344400,10.1289635647988,6267
Os02g0116300,10.1275978244225,6268
Os02g0520750,10.1264788446253,6269
Os04g0316200,10.1261400190616,6270
Os01g0930200,10.1167438970437,6271
Os06g0210500,10.1131098488105,6272
Os01g0621900,10.1118165974659,6273
Os07g0175600,10.1099256823939,6274
Os01g0679550,10.1091122220949,6275
Os06g0360300,10.1072307040109,6276
Os04g0219600,10.0996028247944,6277
Os04g0561600,10.0933757442241,6278
Os09g0434500,10.0904692442482,6279
Os04g0492900,10.0818380290984,6280
Os03g0389700,10.0796930715366,6281
Os04g0617700,10.0793336437428,6282
Os05g0536200,10.0754256258355,6283
Os09g0332700,10.0672994671573,6284
Os03g0130400,10.0661370263525,6285
Os08g0203600,10.0660568249271,6286
Os01g0507700,10.0602282262778,6287
Os11g0640500,10.0590715870028,6288
Os02g0724500,10.0521219570107,6289
Os01g0177100,10.0483360492383,6290
Os03g0655100,10.0465509611101,6291
Os12g0612100,10.0460641040652,6292
Os11g0171400,10.0446477893107,6293
Os07g0689400,10.039921380517,6294
Os01g0711600,10.0386026674928,6295
Os07g0177300,10.035369257644,6296
Os03g0305100,10.0296989611254,6297
Os10g0517050,10.029602950754,6298
Os04g0113800,10.029591883374,6299
Os09g0299300,10.02447324962,6300
Os11g0282300,10.0222220923795,6301
Os03g0704901,10.0220037119364,6302
Os08g0359100,10.0214481533723,6303
Os03g0784100,10.0209229893806,6304
Os01g0923700,10.0179885807862,6305
Os01g0524500,10.0174890801226,6306
Os03g0132000,10.010282193809,6307
Os03g0844000,10.0082362410699,6308
Os06g0195600,10.0076545986766,6309
Os10g0109600,10.0060436069343,6310
Os12g0489100,9.99698507376431,6311
Os04g0597600,9.99360228928793,6312
Os04g0543900,9.99164645690465,6313
Os02g0198900,9.98795200554689,6314
Os03g0131100,9.98586455745021,6315
Os11g0156700,9.9851947301164,6316
Os02g0703900,9.98427756831939,6317
Os05g0575400,9.98377064596307,6318
Os03g0194300,9.98118674937831,6319
Os09g0475400,9.98029882363814,6320
Os04g0465800,9.97732037052069,6321
Os01g0904300,9.97544850629174,6322
Os06g0233200,9.96787189587641,6323
Os12g0405200,9.96359245776676,6324
Os11g0546900,9.96313999876955,6325
Os08g0514033,9.96165401597746,6326
Os05g0364600,9.9599648440902,6327
Os01g0320700,9.95889676732555,6328
Os10g0524100,9.95564762259418,6329
Os03g0308500,9.94797882812535,6330
Os11g0474100,9.94248877463559,6331
Os05g0149500,9.94069624009759,6332
Os02g0324200,9.93375505922609,6333
Os01g0521600,9.93243366206921,6334
Os03g0281900,9.93086501254403,6335
Os01g0729900,9.92961229834913,6336
Os03g0769800,9.92530353563261,6337
Os01g0888600,9.92483926850536,6338
Os10g0445600,9.92408011253122,6339
Os07g0621800,9.92248338951584,6340
Os01g0663300,9.91987287931315,6341
Os03g0243700,9.9078008696892,6342
Os08g0327100,9.9066123700449,6343
Os05g0198700,9.90611752307076,6344
Os10g0468800,9.89665781474555,6345
Os02g0672200,9.89488590336521,6346
Os06g0133900,9.88972469400212,6347
Os11g0537375,9.88890603989572,6348
Os09g0489500,9.88680329717959,6349
Os06g0712400,9.88583414553706,6350
Os09g0123300,9.88232072429282,6351
Os03g0301700,9.88062181267386,6352
Os06g0231300,9.87899473351681,6353
Os06g0186900,9.87749260382424,6354
Os01g0383700,9.87614573629137,6355
Os03g0365900,9.874315955135,6356
Os03g0808600,9.87343489450058,6357
Os04g0660600,9.87133396073135,6358
Os08g0446301,9.86977129100485,6359
Os08g0114300,9.86633109296538,6360
Os01g0510100,9.86436112853363,6361
Os06g0662200,9.86415190067493,6362
Os02g0668100,9.86411261342101,6363
Os12g0110300,9.86040015499362,6364
Os04g0185100,9.85972825041785,6365
Os07g0125500,9.85964206538756,6366
Os07g0490500,9.85375554067679,6367
Os02g0711100,9.83912170831579,6368
Os03g0148000,9.83530185947177,6369
Os09g0129301,9.83384108970137,6370
Os11g0183900,9.82795174594872,6371
Os03g0257600,9.82475519730823,6372
Os02g0151400,9.82410381593979,6373
Os07g0592100,9.82326631121935,6374
Os02g0537500,9.82003766403804,6375
Os09g0293900,9.81968243500822,6376
Os03g0426800,9.81598182165136,6377
Os05g0449200,9.81579143959843,6378
Os04g0503600,9.81503666594976,6379
Os12g0114100,9.8015721313009,6380
Os07g0248800,9.79965237901072,6381
Os11g0632200,9.79698385480371,6382
Os03g0245500,9.79084590835319,6383
Os12g0229100,9.7900969651522,6384
Os02g0141500,9.78418358342192,6385
Os10g0575000,9.78390571786289,6386
Os04g0573200,9.77153734646588,6387
Os05g0160100,9.77068497254874,6388
Os07g0684800,9.76555832615191,6389
Os11g0615100,9.75035017647206,6390
Os08g0532400,9.74893879899257,6391
Os10g0558850,9.74602238491579,6392
Os08g0345800,9.74590984317847,6393
Os03g0119900,9.7440440303538,6394
Os12g0268000,9.73917745510942,6395
Os04g0164900,9.7362312118604,6396
Os03g0348900,9.73183243746596,6397
Os03g0562000,9.73163131809296,6398
Os08g0545200,9.72399824412612,6399
Os08g0425700,9.72135033509309,6400
Os09g0477900,9.71778198634281,6401
Os06g0131300,9.71626097120707,6402
Os02g0694300,9.71601915921875,6403
Os05g0414300,9.71350694057151,6404
Os05g0397650,9.7131900808504,6405
Os02g0216600,9.70747711552349,6406
Os11g0543500,9.70577471106031,6407
Os03g0118450,9.70491569285421,6408
Os08g0550100,9.70307093377653,6409
Os03g0832500,9.70273624001291,6410
Os03g0127700,9.69815562644821,6411
Os02g0580300,9.69697217763361,6412
Os07g0599000,9.69657808157971,6413
Os03g0826300,9.68986751639566,6414
Os01g0548600,9.68822308610866,6415
Os03g0734200,9.6851044167251,6416
Os03g0606100,9.68438331081677,6417
Os10g0116000,9.68436296867373,6418
Os09g0444700,9.68377609887365,6419
Os06g0641500,9.68230276003303,6420
Os03g0242300,9.67955445886272,6421
Os03g0649000,9.67952479426162,6422
Os03g0761900,9.67937801616461,6423
Os06g0692100,9.67130804868289,6424
Os04g0442700,9.66558694429975,6425
Os03g0352450,9.66470833447576,6426
Os03g0294200,9.66346130019513,6427
Os01g0641700,9.66130078527343,6428
Os01g0810000,9.65955454741181,6429
Os01g0838350,9.6585748063139,6430
Os03g0209600,9.65239647014159,6431
Os05g0468900,9.64818809535692,6432
Os10g0147200,9.6462844948943,6433
Os03g0773700,9.6438413510151,6434
Os04g0636900,9.63432945510417,6435
Os11g0143500,9.63089955826761,6436
Os01g0316900,9.628575974243,6437
Os06g0692600,9.62723765544388,6438
Os07g0449100,9.61997704778362,6439
Os04g0676300,9.61715532001049,6440
Os05g0401000,9.61396650861458,6441
Os03g0825600,9.60815742520441,6442
Os09g0515500,9.60704640955069,6443
Os01g0674000,9.60638169494403,6444
Os01g0254000,9.60598917434513,6445
Os09g0498800,9.60550536792698,6446
Os08g0162100,9.60389057192651,6447
Os04g0370600,9.60372325560844,6448
Os02g0567800,9.60280592387295,6449
Os05g0270400,9.60182993928835,6450
Os12g0182600,9.59708486076072,6451
Os06g0677000,9.5956218751569,6452
Os01g0706400,9.59325936124136,6453
Os01g0588200,9.59174210048438,6454
Os07g0693500,9.58786735289242,6455
Os07g0108800,9.58540251975604,6456
Os01g0794500,9.58495643292569,6457
Os09g0361032,9.58494924713938,6458
Os07g0435400,9.58410158799835,6459
Os10g0536000,9.5835772549586,6460
Os11g0153900,9.57979660439005,6461
Os01g0187600,9.57641194503457,6462
Os11g0471100,9.57553386470642,6463
Os08g0472400,9.57544633180193,6464
Os06g0323100,9.57471765574517,6465
Os09g0296900,9.57065189905645,6466
Os11g0482100,9.57026625532323,6467
Os10g0573800,9.56005672810111,6468
Os01g0551800,9.55941902073071,6469
Os07g0645500,9.55865695427555,6470
Os01g0973600,9.55836653382222,6471
Os03g0211400,9.55662617861114,6472
Os07g0498400,9.55612468902281,6473
Os01g0205600,9.55370865415916,6474
Os04g0572700,9.5527267695267,6475
Os01g0625300,9.5525203920132,6476
Os02g0514326,9.55087011348897,6477
Os04g0389500,9.54696657952163,6478
Os02g0729300,9.54679147610566,6479
Os09g0525900,9.54298739981768,6480
Os07g0195400,9.53497816806304,6481
Os06g0699800,9.53203606946105,6482
Os08g0530400,9.53019317351818,6483
Os07g0670600,9.52998399503959,6484
Os03g0237250,9.52932271639331,6485
Os01g0765400,9.52645489064233,6486
Os12g0281300,9.5261363294801,6487
Os11g0472600,9.52590337942422,6488
Os01g0115300,9.52353896709075,6489
Os07g0573800,9.52331464567341,6490
Os03g0254900,9.52110552720027,6491
Os03g0231400,9.51928023957352,6492
Os04g0173300,9.5171500121163,6493
Os11g0210300,9.51197510177396,6494
Os01g0851700,9.50672591693768,6495
Os03g0685800,9.5033084990636,6496
Os11g0668100,9.50247775607877,6497
Os02g0671800,9.50155285570239,6498
Os12g0254700,9.49936599199235,6499
Os09g0565500,9.49893050532946,6500
Os03g0245700,9.49745078301187,6501
Os07g0605800,9.49322505033667,6502
Os12g0572500,9.48508674688736,6503
Os09g0510200,9.47657813925131,6504
Os10g0358600,9.47211440802731,6505
Os03g0712400,9.46918083504032,6506
Os02g0822400,9.46722176511708,6507
Os09g0436300,9.46368464427403,6508
Os08g0508600,9.46246130920358,6509
Os07g0491900,9.45723915885583,6510
Os12g0592900,9.45540734236203,6511
Os12g0416800,9.45527449730796,6512
Os11g0685200,9.45513028005824,6513
Os06g0559400,9.45186189881969,6514
Os11g0677500,9.45019188786074,6515
Os03g0287100,9.44796753743443,6516
Os03g0364400,9.44636445521195,6517
Os01g0113200,9.44517936983369,6518
Os01g0899000,9.44516163562341,6519
Os01g0912900,9.44396262883795,6520
Os10g0378300,9.44069682880202,6521
Os12g0104800,9.43978732918819,6522
Os02g0586800,9.43799682991613,6523
Os01g0882000,9.43695923034077,6524
Os04g0269800,9.43574473347746,6525
Os08g0225050,9.43303645888249,6526
Os09g0450300,9.43165359355606,6527
Os06g0245600,9.43099654025012,6528
Os11g0167300,9.42870934994617,6529
Os02g0435400,9.42664904982636,6530
Os05g0419200,9.42373613386129,6531
Os12g0639600,9.42312606520329,6532
Os03g0786500,9.42196533058531,6533
Os02g0541300,9.42161082947437,6534
Os02g0121000,9.41939873591329,6535
Os06g0179000,9.41664742846958,6536
Os11g0532600,9.40490392347703,6537
Os01g0338000,9.39906527601519,6538
Os06g0695700,9.39582573679307,6539
Os03g0187800,9.38617439734655,6540
Os03g0747800,9.38485103114061,6541
Os01g0958500,9.38417520728485,6542
Os03g0127900,9.38400190318672,6543
Os09g0363600,9.37955274956798,6544
Os01g0621200,9.37574316140379,6545
Os04g0692700,9.37190020544329,6546
Os01g0642900,9.36915613678151,6547
Os03g0667400,9.36541936249523,6548
Os01g0766200,9.36012158165824,6549
Os10g0550200,9.35946113904866,6550
Os04g0672800,9.35942967212833,6551
Os03g0353900,9.35913735397643,6552
Os04g0382300,9.35640580072633,6553
Os05g0439000,9.35624811261527,6554
Os12g0152750,9.35541230572693,6555
Os01g0926700,9.3536598146963,6556
Os03g0267600,9.3530149404734,6557
Os02g0627100,9.35296033312635,6558
Os02g0517421,9.35120016796323,6559
Os10g0512800,9.35058159948073,6560
Os01g0560000,9.34997176848646,6561
Os01g0912850,9.34357877346083,6562
Os07g0553450,9.33620700228536,6563
Os05g0589600,9.33181517555184,6564
Os05g0143400,9.32897413253612,6565
Os06g0716800,9.32652197841175,6566
Os06g0130000,9.32540554138624,6567
Os01g0894300,9.32491865495551,6568
Os02g0770500,9.32005361314895,6569
Os06g0236300,9.31752138345965,6570
Os01g0954400,9.31416689747897,6571
Os05g0282900,9.31412020193407,6572
Os05g0320100,9.31405840811385,6573
Os01g0104900,9.3102185889189,6574
Os09g0344900,9.30798471424367,6575
Os02g0793100,9.30653067352721,6576
Os03g0149400,9.30606724756284,6577
Os09g0447300,9.3009012276198,6578
Os12g0485000,9.29975523274791,6579
Os12g0628100,9.29917649205758,6580
Os12g0250900,9.29707991323334,6581
Os11g0479400,9.29583927876581,6582
Os04g0578300,9.29563741040833,6583
Os01g0149900,9.29252421838433,6584
Os08g0323600,9.28996346337757,6585
Os04g0110100,9.28171430340352,6586
Os06g0634000,9.27846363337937,6587
Os04g0487300,9.27385259451439,6588
Os04g0585100,9.27354523438783,6589
Os03g0759000,9.27241734306796,6590
Os08g0564300,9.26346000732091,6591
Os10g0124150,9.26308743961509,6592
Os10g0534900,9.26142390191529,6593
Os10g0422075,9.26091264431947,6594
Os01g0750100,9.25852583294989,6595
Os06g0236900,9.25672451501202,6596
Os08g0414200,9.25527442903689,6597
Os08g0248100,9.24875430774668,6598
Os01g0542000,9.2433386890941,6599
Os09g0300800,9.2426595886362,6600
Os12g0227400,9.24239679031003,6601
Os05g0128100,9.2421036966869,6602
Os06g0655100,9.24024558783383,6603
Os01g0780800,9.23811317685834,6604
Os01g0784500,9.23622029588853,6605
Os06g0730600,9.23571523677152,6606
Os11g0438000,9.23359763827397,6607
Os10g0565100,9.22695710289502,6608
Os06g0698674,9.22642443034875,6609
Os06g0220800,9.22640535358799,6610
Os01g0935900,9.22621289013149,6611
Os03g0760800,9.22390367828476,6612
Os06g0232000,9.22097959334892,6613
Os03g0711250,9.21750457488525,6614
Os08g0152900,9.21297417334467,6615
Os01g0541600,9.21023862340704,6616
Os05g0455900,9.20928365283763,6617
Os02g0696650,9.20801430011221,6618
Os01g0667900,9.20671602323524,6619
Os04g0571300,9.20294268433511,6620
Os07g0653900,9.20161411716924,6621
Os06g0701200,9.20106204598856,6622
Os01g0391500,9.19955172763999,6623
Os09g0382400,9.19927608865783,6624
Os05g0142000,9.19462850690087,6625
Os02g0823600,9.19417602469215,6626
Os08g0243866,9.19371774527067,6627
Os09g0124200,9.1918634024704,6628
Os02g0714100,9.1896271053164,6629
Os07g0496250,9.18614072121118,6630
Os05g0399200,9.18605384760762,6631
Os07g0499800,9.18074343785951,6632
Os07g0517400,9.18072881192253,6633
Os08g0440900,9.17987795881428,6634
Os01g0110500,9.17753165884874,6635
