Gene,WGCNA_Modules, IntraModular Connectivity,
Os03g0442900,Turquoise,3.00166103415277,
Os10g0432300,MidnightBlue,3.00124837760879,
Os03g0750400,Blue,2.99808133488955,
Os04g0400800,Brown,2.99760145822704,
Os04g0470500,Brown,2.99597870055221,
Os10g0109600,Salmon,2.99578736587823,
Os03g0750100,Purple,2.99577060212277,
Os07g0668200,Yellow,2.99551264407082,
Os05g0474800,GreenYellow,2.99406085452962,
Os07g0592100,MidnightBlue,2.99253911849324,
Os11g0182100,lightYellow,2.99224378053808,
Os01g0826400,Black,2.99165746289271,
Os03g0826900,Grey60,2.99136236409751,
Os07g0665200,Blue,2.99123371982176,
Os02g0131050,Cyan,2.9911952811731,
Os06g0265000,Black,2.98996340977823,
Os07g0170200,Red,2.98785495271371,
Os09g0133800,Cyan,2.987659093957,
Os03g0807400,Grey60,2.98705873194486,
Os07g0295400,Purple,2.98649414102173,
Os04g0221300,LightCyan,2.98636203849712,
Os12g0108200,Brown,2.98616515141635,
Os03g0642300,MidnightBlue,2.98420580353965,
Os04g0597800,lightYellow,2.98389034798833,
Os11g0265500,Brown,2.98133399580555,
Os12g0485300,Brown,2.98122892702377,
Os11g0565400,Black,2.97785134883868,
Os06g0698900,Purple,2.97742305728306,
Os01g0795766,Black,2.97614392641285,
Os08g0409100,Magenta,2.97613417441677,
Os01g0179600,Pink,2.97599181338978,
Os11g0148000,lightYellow,2.9745757090889,
Os06g0206900,GreenYellow,2.9737649640185,
Os07g0541200,Magenta,2.9731349023802,
Os07g0553900,Black,2.97195850158842,
Os02g0197700,Turquoise,2.97096330358144,
Os08g0554000,Green,2.97013073069845,
Os06g0683000,Turquoise,2.96950993966135,
Os12g0163200,Yellow,2.96947369344721,
Os08g0169700,Purple,2.96770886501721,
Os02g0275200,Red,2.96740400245187,
Os08g0448000,lightYellow,2.96573032288742,
Os02g0580500,Pink,2.96499865729362,
Os04g0474800,Red,2.96440318133175,
Os11g0520500,Blue,2.96436200606598,
Os08g0566900,Red,2.96233243681896,
Os08g0106100,Brown,2.96224060695379,
Os05g0557500,Salmon,2.95935318660059,
Os04g0534100,Blue,2.95901533629024,
Os02g0807000,Tan,2.95795224186938,
Os05g0481800,Brown,2.95720702065985,
Os10g0453900,Turquoise,2.95675738435884,
Os06g0731200,Green,2.95643542855107,
Os05g0127500,Red,2.95489226576845,
Os07g0264100,lightGreen,2.95393214295399,
Os12g0515600,Pink,2.95377100350956,
Os05g0397650,lightYellow,2.95340216798918,
Os03g0259600,Turquoise,2.95281342781537,
Os01g0897500,Purple,2.95107120940058,
Os01g0106500,Purple,2.94964611141291,
Os02g0726300,Purple,2.94947174201921,
Os12g0511000,Black,2.94902705347821,
Os07g0654300,Brown,2.9486087514915,
Os12g0115700,Yellow,2.94701544771494,
Os03g0294700,Turquoise,2.94497445037647,
Os03g0784700,Yellow,2.94252421981006,
Os02g0196300,Purple,2.94053284601769,
Os04g0600100,Pink,2.93994493426245,
Os03g0149000,Pink,2.93872613716161,
Os01g0173900,Blue,2.93704794393322,
Os04g0420700,Brown,2.93655470986823,
Os09g0555300,GreenYellow,2.93575384861714,
Os03g0777000,Pink,2.93495261926902,
Os06g0703800,Red,2.93367742131238,
Os01g0761300,Red,2.93138686921736,
Os12g0603800,GreenYellow,2.93137701998769,
Os11g0602300,GreenYellow,2.93134919256623,
Os06g0207200,Blue,2.93093275533764,
Os08g0404500,Black,2.93028740518003,
Os06g0566500,Turquoise,2.92850923612862,
Os08g0440300,Grey60,2.92682438271761,
Os02g0684300,Purple,2.92676240641558,
Os06g0502900,Black,2.92524492654877,
Os04g0416400,Salmon,2.92404758561877,
Os11g0146300,Red,2.92129027073157,
Os02g0155000,Turquoise,2.92012868978759,
Os02g0199800,Green,2.91988515822055,
Os03g0294650,Turquoise,2.91926142631108,
Os11g0482400,Brown,2.91599218108963,
Os06g0286500,MidnightBlue,2.91524349112052,
Os07g0689800,Yellow,2.91498236607404,
Os01g0934500,Salmon,2.9148971838681,
Os01g0243400,MidnightBlue,2.91415776920776,
Os08g0365900,Purple,2.91407089893127,
Os08g0453200,Green,2.91123060552264,
Os11g0609600,Magenta,2.9089369733211,
Os07g0458800,LightCyan,2.90776531665406,
Os02g0145000,Salmon,2.90759444220815,
Os08g0405700,Turquoise,2.90731681458759,
Os06g0611100,Green,2.90725671403588,
Os01g0949800,Brown,2.90717325125556,
Os06g0280900,Grey60,2.90576121372218,
Os10g0565300,Blue,2.90515982269554,
Os09g0104200,LightCyan,2.90394422996135,
Os06g0494000,Brown,2.9039225674574,
Os05g0563050,Black,2.90385011104002,
Os04g0381000,Purple,2.90361141886309,
Os06g0585950,Brown,2.90294093546665,
Os01g0626400,lightYellow,2.9022417404834,
Os02g0797500,Yellow,2.9021973337594,
Os01g0149900,lightYellow,2.90045783774278,
Os12g0588900,Purple,2.89985630999515,
Os01g0794900,Brown,2.89949324299195,
Os03g0128700,Red,2.89856477120221,
Os10g0183500,Yellow,2.89746960578131,
Os01g0924933,Yellow,2.89586471062167,
Os04g0196600,Cyan,2.89492524438255,
Os12g0194100,Cyan,2.89466150554622,
Os02g0822500,Turquoise,2.89385460275163,
Os10g0190800,Salmon,2.89317762126481,
Os10g0113900,Brown,2.89222722990894,
Os02g0779300,Blue,2.89165391360626,
Os10g0524100,MidnightBlue,2.88948840549935,
Os04g0504700,MidnightBlue,2.88831757638063,
Os07g0548500,GreenYellow,2.88820808431179,
Os03g0617900,Pink,2.88787610365198,
Os07g0691800,lightGreen,2.8849729523369,
Os06g0651100,Green,2.88402893033587,
Os04g0673700,Tan,2.8840232041592,
Os06g0116800,Blue,2.88367045049373,
Os02g0740300,Pink,2.88347556123297,
Os04g0533900,Blue,2.88132511684499,
Os04g0504500,Turquoise,2.88046012287363,
Os03g0169500,Brown,2.88027208100602,
Os09g0462200,Red,2.87668440950218,
Os01g0949060,Purple,2.87557402891734,
Os01g0670600,lightYellow,2.87529276376116,
Os12g0566200,Blue,2.87516404483615,
Os06g0573600,Brown,2.87143206252735,
Os04g0147200,Turquoise,2.87119484731653,
Os07g0567700,Brown,2.87097149650038,
Os01g0567400,Blue,2.87074693480479,
Os02g0324400,GreenYellow,2.8701931088569,
Os06g0352900,Turquoise,2.86995493429975,
Os01g0629900,Black,2.86981467153364,
Os03g0622300,Yellow,2.86976777661381,
Os03g0340001,Brown,2.86975699624886,
Os02g0733800,Turquoise,2.8682184073989,
Os03g0271600,Pink,2.86765081440627,
Os06g0503400,Tan,2.86650410584557,
Os10g0146901,royalBlue,2.86624991011234,
Os05g0502800,Purple,2.86442202925382,
Os02g0646400,Blue,2.86441084431513,
Os08g0230300,Brown,2.86440947379681,
Os02g0176650,Turquoise,2.86286436379744,
Os01g0923700,LightCyan,2.86201057872245,
Os05g0509400,Blue,2.86173463811716,
Os03g0343300,Yellow,2.8604900374995,
Os09g0322800,Brown,2.86013614755279,
Os01g0306400,Magenta,2.8578353355639,
Os01g0959200,Black,2.85683877319358,
Os01g0931100,Yellow,2.85543816554089,
Os04g0446200,Purple,2.85516811416223,
Os10g0320100,Turquoise,2.85446326048852,
Os10g0561400,Black,2.85391748959151,
Os03g0664800,Blue,2.85292951324007,
Os06g0606000,LightCyan,2.85050355204308,
Os01g0105800,Pink,2.85048679309822,
Os03g0769700,Blue,2.8498182616269,
Os01g0362000,Blue,2.84882120880357,
Os08g0323700,Turquoise,2.84694704384405,
Os11g0686900,Brown,2.84545233181816,
Os01g0507000,Purple,2.8440596796184,
Os04g0519912,Cyan,2.84303189804683,
Os06g0539400,GreenYellow,2.84193631985957,
Os04g0348100,Purple,2.84099405345576,
Os08g0135900,Magenta,2.84055836828076,
Os06g0707800,Green,2.83945992788535,
Os04g0678400,Black,2.83918702446498,
Os03g0308900,Purple,2.83793054664015,
Os05g0567100,Cyan,2.8368879076128,
Os03g0242200,royalBlue,2.83515735602456,
Os10g0161400,Pink,2.83282535271048,
Os07g0108800,Magenta,2.83239258366451,
Os12g0182900,Brown,2.83238915412087,
Os05g0524400,Pink,2.83148654671596,
Os03g0686700,Brown,2.83025515654474,
Os12g0116400,GreenYellow,2.82994093656381,
Os01g0298400,Black,2.8296715924943,
Os02g0778400,royalBlue,2.82962567488225,
Os08g0100300,Brown,2.82890880330101,
Os04g0631600,Blue,2.82871131625623,
Os06g0507900,Green,2.82802588949361,
Os06g0654400,Salmon,2.82654680019752,
Os01g0357900,royalBlue,2.82618919362183,
Os09g0413700,Red,2.82529726994986,
Os02g0637700,Turquoise,2.82416206323492,
Os11g0211300,Red,2.82404842459069,
Os09g0428500,Brown,2.82394488574945,
Os02g0654100,LightCyan,2.82260800313642,
Os08g0421900,Brown,2.82176027641492,
Os01g0118400,Turquoise,2.82074286086064,
Os09g0397800,Pink,2.82024991154843,
Os09g0306632,GreenYellow,2.81929343120497,
Os02g0525100,Tan,2.81874970579124,
Os05g0323400,Pink,2.81798905345421,
Os01g0153700,Brown,2.81760554456831,
Os01g0667700,Black,2.81756429220448,
Os07g0577300,Turquoise,2.81744683138127,
Os10g0561300,GreenYellow,2.81669045135463,
Os01g0186200,Grey60,2.81658920906718,
Os05g0542200,lightYellow,2.81372745344616,
Os11g0525600,Brown,2.81370259854642,
Os07g0546200,Cyan,2.81341494528479,
Os08g0564700,Brown,2.81310019350101,
Os07g0694600,royalBlue,2.81277134964005,
Os06g0703500,Turquoise,2.81145654640283,
Os12g0204800,Turquoise,2.80965634148859,
Os05g0578000,Cyan,2.80962714257122,
Os01g0179000,Red,2.80871130753344,
Os10g0414500,Purple,2.80833707371448,
Os10g0147200,royalBlue,2.80752560035078,
Os07g0516900,Salmon,2.80678123864628,
Os05g0439000,Purple,2.80483815213028,
Os07g0227600,Magenta,2.80418013016022,
Os03g0637600,Turquoise,2.80336874142077,
Os03g0112101,Cyan,2.80218090412459,
Os09g0559800,Turquoise,2.80143466110406,
Os07g0452500,Salmon,2.80068599535845,
Os05g0501700,Tan,2.80043565538327,
Os04g0551700,Green,2.8000276715891,
Os07g0524100,Turquoise,2.7993745876642,
Os02g0163600,Brown,2.79927764183288,
Os10g0148800,Purple,2.79798886262216,
Os08g0481400,Yellow,2.79598388251612,
Os04g0565500,Brown,2.79357411292033,
Os12g0571100,Cyan,2.79142354545912,
Os02g0662700,Yellow,2.78950449409164,
Os09g0319701,Brown,2.78918671601379,
Os02g0670500,Turquoise,2.78677372870604,
Os05g0498900,GreenYellow,2.78612657264507,
Os12g0560900,Blue,2.78437642247489,
Os05g0526900,Pink,2.78417840362575,
Os08g0175600,Brown,2.78417101166646,
Os07g0188700,Tan,2.78416683182893,
Os03g0160000,Grey60,2.78367003473861,
Os09g0246300,Grey60,2.78320988448902,
Os01g0213400,Blue,2.78246976639891,
Os12g0459300,Grey60,2.78194524460118,
Os07g0605800,Tan,2.78142683740477,
Os04g0542000,Brown,2.78035622156815,
Os06g0186600,Red,2.77995630430131,
Os05g0369300,GreenYellow,2.77966790153125,
Os05g0578500,Blue,2.77943594937684,
Os10g0207400,Black,2.77886256110038,
Os08g0538300,lightYellow,2.77838272671974,
Os03g0323500,Turquoise,2.77700212635769,
Os08g0518900,LightCyan,2.77594051770757,
Os06g0532500,Brown,2.77507807042134,
Os05g0465100,Yellow,2.77426926997812,
Os03g0856000,Turquoise,2.76760779263619,
Os01g0234900,Green,2.76685432397727,
Os09g0423600,royalBlue,2.76635311091325,
Os03g0145900,GreenYellow,2.76438251910966,
Os12g0498650,Brown,2.76417256532206,
Os04g0685900,Turquoise,2.76304572888596,
Os01g0848700,GreenYellow,2.76298494044819,
Os11g0496600,Brown,2.76247454466642,
Os04g0651000,Cyan,2.76233627333182,
Os01g0920200,Blue,2.76149468474098,
Os05g0363100,LightCyan,2.76035026025265,
Os12g0536000,lightGreen,2.75915123337086,
Os12g0169000,Brown,2.75887549021995,
Os06g0282000,Pink,2.75862034017674,
Os05g0581900,Salmon,2.75856005927247,
Os12g0281600,Red,2.75792802237164,
Os07g0246200,Turquoise,2.75600299541687,
Os09g0521700,Brown,2.75556882072927,
Os01g0745300,Green,2.75531829612577,
Os02g0760200,GreenYellow,2.75526486474207,
Os08g0170100,Brown,2.75471981571563,
Os11g0103800,Blue,2.75324521561243,
Os02g0673700,Black,2.75132251199935,
Os01g0327400,Brown,2.75120322977188,
Os05g0281400,Salmon,2.75082564043681,
Os02g0291000,Brown,2.74758714088729,
Os08g0310001,Turquoise,2.74687813872722,
Os03g0284000,MidnightBlue,2.74581953784904,
Os01g0311400,Blue,2.74564672236961,
Os02g0558100,Red,2.74486289235197,
Os02g0282900,Blue,2.74266870330765,
Os07g0520600,Turquoise,2.74244757544092,
Os10g0494950,Grey60,2.74234554907417,
Os05g0589600,Purple,2.73978935181714,
Os09g0437100,Tan,2.73946959117634,
Os07g0165650,Magenta,2.73830676328724,
Os04g0543600,MidnightBlue,2.73825982659349,
Os01g0949700,Blue,2.73793771801077,
Os10g0147250,Blue,2.73744860793353,
Os08g0320400,Pink,2.73692473855509,
Os02g0792100,Grey60,2.73681107883354,
Os07g0634600,Brown,2.73634342864875,
Os02g0648300,Tan,2.73468131089899,
Os01g0847300,Magenta,2.73318300011805,
Os09g0376300,Magenta,2.73316867388827,
Os02g0548700,royalBlue,2.73298405037907,
Os07g0549900,Turquoise,2.73214813821293,
Os11g0707800,Blue,2.73124969466625,
Os07g0691700,Green,2.73021601480774,
Os03g0828500,GreenYellow,2.72985208662153,
Os10g0180000,Turquoise,2.7271379056688,
Os10g0198333,Brown,2.72524987038962,
Os02g0809800,lightGreen,2.7252097249643,
Os05g0582100,royalBlue,2.72482420374447,
Os02g0602100,Black,2.72465638283887,
Os01g0127700,Black,2.72335114833325,
Os12g0104700,Turquoise,2.72272414817266,
Os03g0152200,Black,2.72224224509987,
Os04g0457500,Red,2.72188206407572,
Os03g0558700,Pink,2.72118917964181,
Os02g0591000,Grey60,2.72096822174295,
Os12g0159600,Blue,2.71921417014297,
Os05g0537100,royalBlue,2.71691249971142,
Os01g0764800,Blue,2.71522303954508,
Os01g0283000,Yellow,2.71474090424868,
Os02g0538400,Turquoise,2.71335022468271,
Os11g0592300,Magenta,2.71214621360794,
Os02g0597000,Green,2.71199646865081,
Os04g0492900,Purple,2.71186002284674,
Os03g0278366,MidnightBlue,2.71093937349386,
Os03g0793000,Magenta,2.71062860011798,
Os12g0173400,Blue,2.70914219344833,
Os08g0540900,Black,2.7082134856322,
Os06g0232100,Red,2.70771071381179,
Os11g0249000,MidnightBlue,2.70654907515465,
Os03g0104100,MidnightBlue,2.70544696598364,
Os08g0293300,Red,2.70502116041203,
Os01g0731000,Pink,2.70345239610773,
Os03g0851200,Pink,2.70169118054922,
Os07g0185200,Grey60,2.69905398772226,
Os01g0667100,Black,2.69836915895697,
Os03g0792400,Brown,2.69822811757738,
Os07g0624700,royalBlue,2.69557402068771,
Os08g0232700,Green,2.69530984877458,
Os06g0552300,GreenYellow,2.69314132910043,
Os01g0203800,Magenta,2.69274078273236,
Os12g0596600,Brown,2.69184120405384,
Os08g0224500,Tan,2.69077197030093,
Os06g0679700,Blue,2.69022068818678,
Os07g0115500,MidnightBlue,2.69001079852498,
Os06g0101800,Brown,2.68961126903553,
Os11g0184100,Yellow,2.68879412529146,
Os11g0604600,royalBlue,2.6879861108979,
Os08g0431100,Black,2.68686289665268,
Os12g0215950,Red,2.68673250906954,
Os11g0104933,lightGreen,2.68662501959059,
Os04g0162100,Green,2.68620409065557,
Os05g0131900,Salmon,2.68502582877385,
Os03g0363950,Turquoise,2.68365150008064,
Os01g0501700,Grey60,2.68294273590754,
Os05g0180300,Yellow,2.68058378910458,
Os01g0860400,GreenYellow,2.68028043568251,
Os07g0647100,Green,2.6794208969411,
Os11g0601700,Magenta,2.67898992178219,
Os10g0370800,Cyan,2.67856590264902,
Os07g0203275,Purple,2.6759468774358,
Os10g0459300,Turquoise,2.67572445914451,
Os09g0314333,GreenYellow,2.67499149376059,
Os09g0243200,Black,2.67467805236114,
Os02g0607700,Turquoise,2.67420622878173,
Os03g0698400,Pink,2.67222298597166,
Os03g0739700,Black,2.67175909215567,
Os12g0259800,Turquoise,2.66994091410544,
Os06g0661766,Blue,2.66855230646067,
Os06g0667300,Grey60,2.66846920203575,
Os03g0407050,Grey60,2.66840991533107,
Os07g0659900,Blue,2.66818494704352,
Os07g0519600,Brown,2.66743549492707,
Os03g0125900,Blue,2.66549212328365,
Os09g0409000,Tan,2.6653305211323,
Os03g0822700,Blue,2.66496020195182,
Os10g0545600,Turquoise,2.66428173820753,
Os12g0632600,Red,2.66383696654106,
Os06g0472400,Turquoise,2.66171886068053,
Os06g0230801,Brown,2.66109755181869,
Os05g0440100,GreenYellow,2.66079250908855,
Os02g0676400,Magenta,2.65959993499935,
Os05g0593900,Tan,2.65807002467933,
Os05g0148950,Cyan,2.65638253916953,
Os08g0428400,Red,2.6539199739757,
Os02g0472700,Red,2.65390258094541,
Os12g0533700,Brown,2.65389806076503,
Os11g0200950,Salmon,2.65325647389934,
Os04g0501800,Turquoise,2.65308553524155,
Os12g0175700,Turquoise,2.6527650428032,
Os07g0654700,Turquoise,2.65170046323157,
Os09g0309900,Purple,2.65059853431571,
Os09g0434500,Brown,2.65035767562749,
Os12g0263600,Green,2.64896392014294,
Os01g0921400,Blue,2.64759431405243,
Os08g0547200,Red,2.64690787610912,
Os02g0818500,Brown,2.64580087506418,
Os01g0666200,Brown,2.64558126035664,
Os05g0511050,MidnightBlue,2.64342463484986,
Os03g0287100,Pink,2.64138142714812,
Os03g0753600,Blue,2.6401584821809,
Os03g0113700,Blue,2.63872374168753,
Os03g0397700,Red,2.63690499278053,
Os04g0636800,Brown,2.63555829731687,
Os08g0537900,Grey60,2.63350633070638,
Os02g0106900,Red,2.63345167939553,
Os04g0556500,MidnightBlue,2.63310210716613,
Os10g0539900,Tan,2.6315380672886,
Os04g0382300,Grey60,2.63092326991562,
Os02g0608200,Grey60,2.6308432574944,
Os12g0597500,Brown,2.6305331178618,
Os01g0235300,Brown,2.62933229890173,
Os02g0707200,GreenYellow,2.62905792170863,
Os11g0697001,Brown,2.62878782476577,
Os12g0534400,Turquoise,2.62762398366921,
Os03g0353701,Green,2.62749355293243,
Os05g0318600,Brown,2.62722466118382,
Os01g0274800,Black,2.62681161860927,
Os02g0555300,LightCyan,2.62568282922952,
Os07g0670300,LightCyan,2.62510593481148,
Os10g0473400,Black,2.62321988835988,
Os11g0237600,Cyan,2.62289041148642,
Os02g0554000,Black,2.62279874528714,
Os09g0365100,Grey60,2.62243717873532,
Os01g0508000,Turquoise,2.62177561377398,
Os02g0100200,Blue,2.62063893621909,
Os07g0613000,Red,2.61866266470529,
Os09g0372700,Turquoise,2.61865935029701,
Os09g0500600,Purple,2.61817603958002,
Os02g0469900,Blue,2.61782431782145,
Os05g0419200,royalBlue,2.61778629764245,
Os01g0921800,Brown,2.61732380716075,
Os10g0127900,Grey60,2.61708052664151,
Os11g0146000,Brown,2.61592640105214,
Os07g0470800,Pink,2.6158088796385,
Os03g0246800,Turquoise,2.61513014334275,
Os10g0562100,Yellow,2.6147485390381,
Os09g0433600,Turquoise,2.61282838846699,
Os06g0318300,Yellow,2.61239269897701,
Os01g0103600,Turquoise,2.61228524238794,
Os12g0528000,Purple,2.61130069482933,
Os10g0445600,Purple,2.61005848829866,
Os12g0222900,Blue,2.60975786496833,
Os01g0236400,Turquoise,2.60809924256833,
Os02g0506500,Brown,2.60795018309738,
Os05g0158500,Brown,2.60771637760288,
Os01g0872700,Black,2.60677255647436,
Os10g0469700,Brown,2.60674006326948,
Os02g0702800,Green,2.60615076780431,
Os08g0462300,Brown,2.60470878478301,
Os08g0109200,Blue,2.60394618015258,
Os01g0182100,Brown,2.60356795177029,
Os05g0113000,Grey60,2.60355385326128,
Os10g0563900,Turquoise,2.60282143114587,
Os11g0573200,Grey60,2.5996878554344,
Os07g0646100,Pink,2.599424591741,
Os01g0100100,Brown,2.5988040144806,
Os10g0377000,Tan,2.59850054565122,
Os02g0832100,Black,2.59768896673415,
Os02g0757700,Turquoise,2.59674832250452,
Os12g0157000,Yellow,2.59615240903622,
Os04g0528800,Turquoise,2.59563736334507,
Os01g0688600,Black,2.59498917037422,
Os04g0677100,Tan,2.59313746962411,
Os05g0406550,Brown,2.59128729157882,
Os02g0828566,Brown,2.5906082855207,
Os01g0965400,LightCyan,2.58938885569247,
Os01g0547200,Red,2.58820246900605,
Os01g0844300,Pink,2.58614222754236,
Os01g0781000,Brown,2.58592332621045,
Os11g0676800,Turquoise,2.58532807377131,
Os10g0155800,Red,2.58380373065106,
Os03g0708250,Green,2.58365355437462,
Os02g0797700,royalBlue,2.58336905006052,
Os12g0608500,Pink,2.58283499628964,
Os08g0499000,Blue,2.58269973870721,
Os05g0237100,Brown,2.58173398813022,
Os06g0685700,Yellow,2.58099167446708,
Os01g0150000,Tan,2.57947181463157,
Os09g0313550,Brown,2.57748896589606,
Os03g0331600,Green,2.57663138770307,
Os04g0583800,MidnightBlue,2.57589188847463,
Os02g0554900,Turquoise,2.57515943708153,
Os05g0338900,lightGreen,2.57489889501308,
Os03g0387000,Purple,2.5736483224078,
Os04g0481400,Grey60,2.57344336833108,
Os05g0141700,MidnightBlue,2.57245374313215,
Os11g0670900,Tan,2.57222152292164,
Os01g0873800,LightCyan,2.57195264280482,
Os09g0515400,Grey60,2.57160951358304,
Os01g0265200,Yellow,2.56999564606903,
Os05g0417300,LightCyan,2.5698994388402,
Os02g0164800,royalBlue,2.56718198071197,
Os04g0304400,Pink,2.56702700410637,
Os04g0418800,Turquoise,2.56474002297523,
Os03g0254900,lightYellow,2.56198578961499,
Os08g0135300,Purple,2.56089860735782,
Os12g0584200,Green,2.56000706493803,
Os05g0106600,Turquoise,2.55854985255362,
Os02g0796600,Red,2.55817878698307,
Os05g0256500,Cyan,2.55787636746562,
Os01g0136450,Black,2.55735256296904,
Os02g0205400,Yellow,2.5570452854075,
Os08g0430300,Grey60,2.55644870557152,
Os07g0588100,Yellow,2.55513221301258,
Os08g0498400,Green,2.55493880453265,
Os08g0248100,GreenYellow,2.55475312020634,
Os01g0337500,Red,2.554065745915,
Os01g0718500,Blue,2.55298018402182,
Os03g0843300,lightYellow,2.55291691117989,
Os02g0129700,LightCyan,2.5520836075495,
Os07g0677200,Blue,2.5519037804561,
Os12g0174200,GreenYellow,2.55106810008896,
Os02g0736300,GreenYellow,2.55021651589198,
Os11g0244100,Blue,2.54960238977836,
Os12g0597400,MidnightBlue,2.54953168848885,
Os09g0553100,Blue,2.5477767073108,
Os07g0162600,Blue,2.54654285518738,
Os12g0580400,Cyan,2.54598157135944,
Os03g0343400,Turquoise,2.54558076416447,
Os01g0750600,Black,2.5444101322601,
Os07g0668100,Yellow,2.54354404102274,
Os04g0584900,MidnightBlue,2.54340304263478,
Os04g0218400,Red,2.54220373511091,
Os04g0337000,Turquoise,2.54183012458972,
Os05g0138200,Turquoise,2.54029226996869,
Os11g0595200,Blue,2.53974365232245,
Os04g0395100,GreenYellow,2.53942916751412,
Os02g0137800,GreenYellow,2.53927935460366,
Os05g0147133,Turquoise,2.53907509088682,
Os03g0300100,Turquoise,2.53760046058171,
