Source,Target,k,pcc
3,2379,18,0.724431076728635
3,2706,9,0.680689934598604
3,2791,46,0.697083211201352
3,2801,17,0.789608822678976
3,2826,49,0.665021621238201
3,2865,11,0.747504608657509
4,33,74,0.703300664900526
4,78,23,0.763161965794241
4,105,2,0.823563075801042
4,164,96,0.712480534410963
4,220,7,0.805023406867645
4,252,40,0.750781674698779
4,286,48,0.744326574772833
4,290,89,0.715100183552008
4,312,94,0.712636993688298
4,321,19,0.773554774995986
4,331,12,0.681698621921206
4,348,67,0.686847392256835
4,377,37,0.755116199518054
4,562,70,0.729642704563695
4,582,88,0.716218869901624
4,667,30,0.758357263161751
4,690,73,0.72842254032314
4,696,42,0.748693844032112
4,699,98,0.708478579137851
4,708,89,0.715333352038103
4,773,75,0.726545524304183
4,807,59,0.73616505919835
4,811,80,0.722297191841883
4,821,77,0.726405319479761
4,865,64,0.733025418962856
4,893,54,0.739011149957256
4,897,16,0.773610243596972
4,903,54,0.739248587254541
4,931,75,0.726833786289589
4,965,45,0.745682773223064
4,995,29,0.758892414219898
4,1021,79,0.723251701976175
4,1030,34,0.756364103148138
4,1034,27,0.760266259252115
4,1040,89,0.715166444388688
4,1182,15,0.781329942630827
4,1183,72,0.729170071235127
4,1224,87,0.549753128173038
4,1253,44,0.747251510348464
4,1262,70,0.729676406064416
4,1294,59,0.735820145578262
4,1323,9,0.794547850723359
4,1385,73,0.728136084274304
4,1393,11,0.789919388433501
4,1399,25,0.762464939013171
4,1444,94,0.712889505695584
4,1453,84,0.717690629256215
4,1477,41,0.749987057523821
4,1565,23,0.762945055660075
4,1581,64,0.732528707272923
4,1627,62,0.734264739064424
4,1647,54,0.738869457953437
4,1667,1,0.84659100901061
4,1668,81,0.720650518323727
4,1683,34,0.756014995979698
4,1733,52,0.73982211857181
4,1823,32,0.756770466375701
4,1839,30,0.758005707327491
4,1854,39,0.752733052001088
4,1962,67,0.731789180747964
4,2004,49,0.743260603618262
4,2035,34,0.755697757044199
4,2049,25,0.762001646665077
4,2110,5,0.814660213630139
4,2134,54,0.738677879068136
4,2144,59,0.686015443363346
4,2151,17,0.778945152005658
4,2190,84,0.717728010574292
4,2250,85,0.698824159901529
4,2308,16,0.78041395838866
4,2418,8,0.804262244568382
4,2436,89,0.715337031424756
4,2439,4,0.81561105393938
4,2452,37,0.755113688732387
4,2490,3,0.81857113904641
4,2508,32,0.756994593597567
4,2534,64,0.732936976720106
4,2616,84,0.718192012031099
4,2673,91,0.705666645674082
4,2681,87,0.717173919449028
4,2741,27,0.759555273872078
4,2856,10,0.793126222109885
4,2880,6,0.813486040892891
4,2910,97,0.709436514710038
4,2923,50,0.742114715935513
4,2924,47,0.744724917632992
5,8,69,0.707680891086927
5,51,1,0.910822373417893
5,72,89,0.751806359901075
5,102,63,0.756225202382851
5,103,59,0.781685172471433
5,169,36,0.718119267884455
5,236,21,0.825513102645287
5,270,44,0.787613176037186
5,299,71,0.763868538812868
5,304,10,0.8573292047253
5,360,55,0.78391339329949
5,411,89,0.761654208770169
5,435,9,0.815929244420229
5,494,67,0.772707638601562
5,547,34,0.808779488260024
5,556,83,0.692856447080237
5,561,22,0.759605848423478
5,592,2,0.901137114971507
5,603,12,0.839562003976639
5,693,89,0.761865604501028
5,757,17,0.832119913988586
5,832,73,0.675075554621894
5,854,34,0.809083265027116
5,867,6,0.867552244634928
5,886,44,0.738535000041173
5,912,86,0.762967079110537
5,954,73,0.71694513187751
5,976,9,0.838212320131522
5,989,12,0.764066683004975
5,994,16,0.833284901230272
5,1001,3,0.895564329238618
5,1035,49,0.701769267068026
5,1036,88,0.716410463630483
5,1102,39,0.80700532473602
5,1163,82,0.726059287324895
5,1172,60,0.659394932389008
5,1179,7,0.844761383996505
5,1230,34,0.8093983726386
5,1258,13,0.773200385967119
5,1267,73,0.770224672981538
5,1271,67,0.772771509306705
5,1412,74,0.769016834033938
5,1429,47,0.725092288427001
5,1505,42,0.783821368254384
5,1591,48,0.793924645048886
5,1637,96,0.758544035709097
5,1642,99,0.510257496567916
5,1954,79,0.677107847226259
