Gene,kTotal,Rank
Os01g0556400,1.65075670766774,12174
Os08g0256700,1.64985584215283,12175
Os04g0293300,1.64943434197966,12176
Os03g0113500,1.64563714618279,12177
Os04g0453500,1.64370340163342,12178
Os02g0642600,1.64354152964041,12179
Os07g0264100,1.6396720220432,12180
Os08g0155100,1.63925122517606,12181
Os04g0599000,1.63876489719886,12182
Os06g0159600,1.63640682069685,12183
Os02g0581400,1.6361167016704,12184
Os01g0364000,1.63421856956054,12185
Os02g0141100,1.63318358702871,12186
Os06g0143000,1.62956567018739,12187
Os08g0205900,1.6285836934902,12188
Os09g0299000,1.62857673028198,12189
Os05g0511500,1.62405809488228,12190
Os07g0568100,1.62368116720838,12191
Os06g0691600,1.62286874258532,12192
Os06g0133600,1.61761552519886,12193
Os09g0240350,1.61733369377496,12194
Os01g0178300,1.61672913006158,12195
Os02g0532401,1.6165095096706,12196
Os03g0425200,1.61643646626725,12197
Os12g0104300,1.61558352000876,12198
Os03g0754300,1.61557335071506,12199
Os01g0621200,1.61522033956584,12200
Os07g0131250,1.61288135077308,12201
Os10g0569400,1.61025102549178,12202
Os03g0794900,1.60999687918433,12203
Os11g0113300,1.60889956094197,12204
Os02g0121700,1.608563406162,12205
Os02g0769900,1.60830109783734,12206
Os04g0284900,1.60821730982858,12207
Os04g0360500,1.60729066418296,12208
Os09g0504800,1.6044023653912,12209
Os07g0422000,1.60143541263954,12210
Os05g0420000,1.60126424349922,12211
Os06g0125400,1.60084597662952,12212
Os11g0216900,1.59983818495325,12213
Os11g0572800,1.59967592176625,12214
Os12g0482700,1.59757696388264,12215
Os03g0412400,1.59269397693646,12216
Os05g0362500,1.59203934988306,12217
Os06g0612800,1.59157056206431,12218
Os05g0258400,1.59108230171849,12219
Os02g0601300,1.58780766457193,12220
Os06g0671000,1.58492287721263,12221
Os11g0482901,1.58402414145327,12222
Os01g0757600,1.58262199106302,12223
Os02g0635300,1.58225423635296,12224
Os07g0524900,1.58141783729972,12225
Os06g0507900,1.58110986656818,12226
Os07g0670300,1.57836657772261,12227
Os11g0607100,1.57797042189567,12228
Os11g0287000,1.57588282405775,12229
Os10g0465000,1.57584311039862,12230
Os01g0764800,1.57580348608855,12231
Os02g0462900,1.57546293944275,12232
Os05g0429500,1.57512598273001,12233
Os11g0112050,1.57473326710501,12234
Os04g0598000,1.57429792512695,12235
Os03g0812500,1.57132442414539,12236
Os11g0490300,1.57118837113577,12237
Os03g0203451,1.57116037772529,12238
Os05g0113300,1.57004613913524,12239
Os03g0219500,1.56991710262963,12240
Os02g0828500,1.56950280129769,12241
Os03g0118800,1.56949380092521,12242
Os02g0556700,1.56827953800359,12243
Os01g0856000,1.56745104863817,12244
Os02g0313450,1.56701920256347,12245
Os03g0720400,1.56636664199205,12246
Os04g0467100,1.56532966277778,12247
Os09g0327300,1.56515912647502,12248
Os11g0505300,1.56484680346079,12249
Os06g0278150,1.56473341634243,12250
Os12g0562400,1.56421585089178,12251
Os03g0119300,1.56296765070219,12252
Os03g0698350,1.56286433665375,12253
Os08g0462900,1.56061667349193,12254
Os11g0123066,1.55500601694674,12255
Os09g0502200,1.55374934741926,12256
Os07g0671100,1.55200963976118,12257
Os01g0750100,1.54667536342375,12258
Os12g0410200,1.54379330943455,12259
Os01g0922000,1.54320759575307,12260
Os01g0155500,1.54170917138139,12261
Os11g0156700,1.54165846148579,12262
Os04g0668700,1.54143623999218,12263
Os05g0547600,1.54109530855583,12264
Os08g0517200,1.53950245132064,12265
Os03g0226700,1.53880016453276,12266
Os12g0555600,1.5383304564461,12267
Os02g0712600,1.53745437603257,12268
Os05g0341300,1.53721370475159,12269
Os04g0620600,1.53526877866679,12270
Os07g0421932,1.53519424723301,12271
Os11g0291450,1.53080176811209,12272
Os01g0248701,1.5305482259933,12273
Os02g0282600,1.52926991835557,12274
Os08g0414900,1.52813449354656,12275
Os08g0520400,1.52558510112071,12276
Os09g0369000,1.52315206098464,12277
Os01g0213400,1.52259006154462,12278
Os01g0765000,1.52257832595903,12279
Os03g0210600,1.52249540986614,12280
Os02g0227700,1.52176267409853,12281
Os01g0823500,1.51986754073396,12282
Os03g0828500,1.51946795756408,12283
Os01g0274800,1.51906233973602,12284
Os02g0154000,1.51844879477096,12285
Os11g0241700,1.51820938705443,12286
Os04g0546800,1.51729091509991,12287
Os10g0128400,1.51704750053221,12288
Os02g0807300,1.51585337211078,12289
Os02g0612000,1.51577063791609,12290
Os01g0209400,1.51554667824743,12291
Os01g0184700,1.5104219952727,12292
Os12g0569500,1.50987419506803,12293
Os03g0823500,1.50929794522112,12294
Os11g0267100,1.50781256104359,12295
Os10g0498600,1.50654753990577,12296
Os01g0785300,1.50527629804406,12297
Os03g0777500,1.5028377464159,12298
Os01g0118300,1.50217639528035,12299
Os11g0139700,1.50106917410918,12300
Os01g0176300,1.49983636494406,12301
Os12g0186600,1.49969573594673,12302
Os11g0151600,1.49669702380726,12303
Os02g0696650,1.49664295727522,12304
Os07g0617100,1.49421536948396,12305
Os04g0486600,1.49294076273079,12306
Os05g0152366,1.4906552440658,12307
Os06g0716100,1.4906274149535,12308
Os06g0336200,1.48948103232717,12309
Os02g0653300,1.48675330229838,12310
Os04g0367400,1.48458274394777,12311
Os06g0503600,1.48400457867944,12312
Os03g0438200,1.48263866289003,12313
Os03g0856300,1.48198156938307,12314
Os08g0376300,1.47867937367607,12315
Os01g0223600,1.47853328671427,12316
Os10g0580400,1.47698453723756,12317
Os04g0443700,1.47132811793984,12318
Os12g0628300,1.47079902757026,12319
Os02g0720500,1.46994757245148,12320
Os01g0770200,1.46980387227971,12321
Os05g0535700,1.46539276663967,12322
Os05g0493100,1.46436841294014,12323
Os02g0609900,1.46188304229539,12324
Os03g0785100,1.45982022632863,12325
Os04g0103700,1.45956432023008,12326
Os10g0481000,1.45805627023693,12327
Os05g0181000,1.45670720912393,12328
Os12g0552300,1.45653226742616,12329
Os09g0450300,1.45636009495487,12330
Os04g0444900,1.45388683675952,12331
Os10g0363600,1.45363036981807,12332
Os10g0524300,1.45341290202834,12333
Os09g0293601,1.45323587002438,12334
Os02g0710500,1.45240995983134,12335
Os01g0720700,1.45202207333278,12336
Os01g0952500,1.45111314555753,12337
Os06g0656000,1.44895524408954,12338
Os02g0818000,1.44856061400967,12339
Os02g0722700,1.44715327233162,12340
Os07g0436100,1.44692579588789,12341
Os07g0477000,1.44624713761805,12342
Os07g0598300,1.44605680378555,12343
Os01g0266100,1.4454462775885,12344
Os01g0603700,1.44219159751911,12345
Os03g0749900,1.44203534564104,12346
Os04g0504800,1.44059165625695,12347
Os10g0493100,1.43971884571652,12348
Os12g0191150,1.43561294484292,12349
Os03g0370000,1.43261447700339,12350
Os01g0723100,1.43078261685068,12351
Os11g0640800,1.43068733205448,12352
Os05g0160000,1.43021207745898,12353
Os02g0310200,1.4299768792972,12354
Os06g0364500,1.42778239436549,12355
Os01g0718000,1.4271249144275,12356
Os05g0479475,1.42446875967521,12357
Os06g0472300,1.42420052163593,12358
Os11g0128700,1.4236120169499,12359
Os02g0258000,1.42347019119223,12360
Os10g0205700,1.42230673434714,12361
Os05g0451100,1.42170946869953,12362
Os06g0308300,1.42092286329751,12363
Os06g0118900,1.4194975389002,12364
Os08g0331800,1.41865787226608,12365
Os10g0469900,1.41746277090726,12366
Os12g0225100,1.41583548575878,12367
Os08g0446800,1.41582892598725,12368
Os03g0654400,1.41224049509819,12369
Os07g0255200,1.41042750180691,12370
Os04g0516600,1.41009171330473,12371
Os04g0540200,1.40922407120514,12372
Os01g0672201,1.40867960049194,12373
Os09g0542200,1.4077440481885,12374
Os04g0534801,1.40754212172981,12375
Os08g0385400,1.40341348311811,12376
Os01g0851000,1.40086231206651,12377
Os11g0690466,1.39980710722712,12378
Os10g0559650,1.39954978147567,12379
Os03g0165050,1.39706770337614,12380
Os12g0576100,1.3956891288689,12381
Os03g0788500,1.39201431966221,12382
Os08g0461100,1.39198104990008,12383
Os06g0526800,1.39197716670702,12384
Os10g0470700,1.3914357143569,12385
Os02g0523500,1.38993177104002,12386
Os01g0824600,1.38954406961973,12387
Os11g0228201,1.38946238625597,12388
Os07g0470800,1.38887798238834,12389
Os01g0541800,1.38722165682859,12390
Os01g0346250,1.3857816992752,12391
Os02g0133900,1.38568195847821,12392
Os10g0575900,1.38134412934741,12393
Os10g0489100,1.3788397429027,12394
Os04g0447800,1.37571389631587,12395
Os03g0251700,1.3754349088828,12396
Os06g0498400,1.37483949943802,12397
Os01g0271200,1.37433503131837,12398
Os11g0119900,1.37309880392773,12399
Os02g0332800,1.37304938059402,12400
Os03g0454300,1.3724642122535,12401
Os02g0720700,1.37164866224962,12402
Os06g0666100,1.37068999581681,12403
Os08g0167000,1.37042620667096,12404
Os11g0218000,1.36933206196848,12405
Os03g0355800,1.3681582331719,12406
Os07g0223766,1.36784137395492,12407
Os01g0835700,1.36635861474237,12408
Os03g0848600,1.36547517414288,12409
Os06g0147800,1.36439293155659,12410
Os01g0939700,1.362660565688,12411
Os08g0113100,1.36255217323138,12412
Os06g0321700,1.35699607973354,12413
Os05g0519800,1.35631868069188,12414
Os10g0442900,1.35566720399063,12415
Os01g0853600,1.35447075843522,12416
Os02g0627900,1.35232119638864,12417
Os10g0532300,1.35038626657394,12418
Os01g0859500,1.35029884041591,12419
Os12g0242100,1.35016576681003,12420
Os02g0733200,1.34977762682001,12421
Os02g0720450,1.34832732427223,12422
Os01g0182200,1.3469367697613,12423
Os04g0634700,1.34550263099882,12424
Os10g0566300,1.34356131539408,12425
Os07g0147700,1.3423199957306,12426
Os06g0616400,1.33988891088496,12427
Os12g0149000,1.33966463486386,12428
Os04g0378575,1.33442156409222,12429
Os06g0708100,1.33420672991553,12430
Os06g0710900,1.33401257894627,12431
Os12g0555000,1.33252823636266,12432
Os03g0261800,1.3293158066164,12433
Os01g0673800,1.32918516045185,12434
Os03g0660700,1.3273894788423,12435
Os01g0106600,1.3267311577442,12436
Os03g0769000,1.32373311763602,12437
Os07g0608450,1.32360811063844,12438
Os11g0520500,1.31943071681289,12439
Os01g0174300,1.31782095245427,12440
Os03g0656201,1.31753216095887,12441
Os06g0693200,1.31685580829389,12442
Os12g0596600,1.31442349111648,12443
Os06g0700300,1.31275838906349,12444
Os08g0161500,1.31119897848515,12445
Os04g0608100,1.3100343075729,12446
Os03g0179900,1.30956703781412,12447
Os05g0401300,1.30946506877778,12448
Os11g0181900,1.30843926789633,12449
Os03g0823301,1.30788282803566,12450
Os02g0667500,1.30757919567142,12451
Os03g0800400,1.3075215366804,12452
Os02g0753300,1.30636499229815,12453
Os07g0202300,1.30542467200051,12454
Os01g0511000,1.30475382664056,12455
Os03g0287500,1.30378149915499,12456
Os04g0680800,1.30345705121977,12457
Os11g0269700,1.30296547876839,12458
Os01g0622500,1.30295194803547,12459
Os08g0172300,1.30215937994879,12460
Os05g0496500,1.30121746962812,12461
Os05g0537200,1.30038741342366,12462
Os12g0555200,1.29995896286722,12463
Os03g0322600,1.29955227003364,12464
Os07g0211101,1.2976812858503,12465
Os06g0188100,1.29606135298501,12466
Os01g0177900,1.29589849072002,12467
Os07g0190800,1.2947222999164,12468
Os10g0540250,1.29410429127932,12469
Os12g0225150,1.29328166509648,12470
Os07g0475400,1.2905735840433,12471
Os06g0661766,1.29018422670243,12472
Os03g0760800,1.28961248992084,12473
Os02g0651900,1.28940158311196,12474
Os02g0666250,1.28773669771491,12475
Os02g0319300,1.28403727389372,12476
Os03g0249900,1.28372138271476,12477
Os01g0118100,1.28177189314682,12478
Os01g0898600,1.28166845512873,12479
Os11g0702700,1.28050625723463,12480
Os01g0776500,1.28027559398515,12481
Os06g0634100,1.28005932215476,12482
Os01g0832300,1.27996286569736,12483
Os04g0282000,1.27950700037775,12484
Os11g0275200,1.27904816031054,12485
Os03g0389700,1.27652575853185,12486
Os10g0539400,1.27604073638952,12487
Os11g0557000,1.27458500489844,12488
Os07g0178600,1.27193868298574,12489
Os11g0202400,1.27138020243993,12490
Os12g0529400,1.27111860010951,12491
Os09g0129301,1.26620155125489,12492
Os01g0130900,1.26590003666832,12493
Os08g0148267,1.26517071843134,12494
Os04g0563700,1.26412177007903,12495
Os04g0402700,1.26112195355392,12496
Os09g0375400,1.2605137057483,12497
Os02g0504000,1.25927076380268,12498
Os06g0697000,1.25871633076295,12499
Os05g0470650,1.25836524466778,12500
Os05g0349200,1.257085501683,12501
Os05g0406150,1.25499590000752,12502
Os05g0426000,1.25422582691446,12503
Os03g0818300,1.25411507488868,12504
Os02g0752800,1.25397784133232,12505
Os06g0186400,1.25337048020404,12506
Os02g0715400,1.2528510679396,12507
Os07g0515000,1.25260595019055,12508
Os12g0596501,1.2507320121268,12509
Os05g0179300,1.24891331046825,12510
Os02g0562600,1.24744660638794,12511
Os03g0272900,1.2471453893563,12512
Os09g0567800,1.24693152606421,12513
Os11g0248466,1.24594193965613,12514
Os06g0237100,1.24581836058732,12515
Os01g0672100,1.2454470957457,12516
Os11g0112000,1.2448050639677,12517
Os07g0442900,1.24468605926456,12518
Os07g0267300,1.24232284194441,12519
Os10g0147200,1.24185662199509,12520
Os07g0656500,1.2379675436638,12521
Os11g0685600,1.23698925238648,12522
Os03g0407900,1.23426318358473,12523
Os07g0243100,1.23397942614671,12524
Os09g0475800,1.23368702975013,12525
Os05g0172100,1.23103733200737,12526
Os05g0455900,1.23025404764658,12527
Os12g0618800,1.22655823664308,12528
Os02g0732600,1.22611225876195,12529
Os10g0474900,1.22567299245487,12530
Os08g0497300,1.22564837278494,12531
Os08g0278750,1.22319240878386,12532
Os06g0207950,1.22317924640448,12533
Os07g0584500,1.21910415084046,12534
Os01g0253500,1.21886776218975,12535
Os02g0224800,1.21686939229295,12536
Os10g0166600,1.21608420887322,12537
Os05g0542300,1.21588571522713,12538
Os11g0184100,1.21459495713027,12539
Os03g0851400,1.21380398200969,12540
Os12g0539333,1.21222656387079,12541
Os02g0779500,1.21199593835548,12542
Os01g0508300,1.21045007150642,12543
Os01g0224300,1.21013574907177,12544
Os06g0475500,1.20981961501225,12545
Os10g0417800,1.20870483970827,12546
Os07g0603500,1.20456947761687,12547
Os05g0208550,1.20391441034373,12548
Os07g0121800,1.20258135613951,12549
Os02g0298900,1.20187955692541,12550
Os04g0579700,1.2006346070963,12551
Os06g0266800,1.20059965655089,12552
Os09g0328800,1.2000693084976,12553
Os09g0510700,1.19904646911135,12554
Os01g0290000,1.19836420814416,12555
Os08g0101600,1.1980704375862,12556
Os02g0187700,1.19797285151978,12557
Os04g0546300,1.19500775126611,12558
Os01g0689800,1.19424450740604,12559
Os11g0703900,1.19241375715254,12560
Os02g0726300,1.19160052056167,12561
Os03g0850400,1.18988953814824,12562
Os05g0320100,1.18888163287338,12563
Os08g0174900,1.18708781300296,12564
Os02g0609500,1.18693959021356,12565
Os06g0295900,1.18682557293943,12566
Os01g0125600,1.18507860322128,12567
Os08g0320500,1.18351271914184,12568
Os09g0557400,1.18318569469207,12569
Os09g0553200,1.18302359949636,12570
Os03g0259900,1.18251505811663,12571
Os06g0129000,1.18184038505225,12572
Os04g0111250,1.18103065863395,12573
Os03g0313300,1.1801699676548,12574
Os05g0509900,1.17862218995485,12575
Os08g0506850,1.17739002320562,12576
Os03g0213100,1.17698833690388,12577
Os11g0488900,1.17685362259676,12578
Os01g0924200,1.17620756595882,12579
Os07g0526400,1.17470937536777,12580
Os07g0164500,1.17424456466275,12581
Os02g0793900,1.17323946540189,12582
Os04g0618600,1.17181744209449,12583
Os02g0176000,1.17001444791799,12584
Os01g0717700,1.16978543785031,12585
Os02g0701900,1.1690138805254,12586
Os03g0153500,1.16731171915763,12587
Os01g0260800,1.1670606387776,12588
Os03g0559700,1.16413072700823,12589
Os10g0101100,1.16253650206136,12590
Os01g0580500,1.16174841764884,12591
Os04g0220300,1.15918892307402,12592
Os03g0387900,1.15421849318125,12593
Os10g0497900,1.15218142757797,12594
Os02g0608600,1.14918121033306,12595
Os02g0692000,1.14726360497833,12596
Os03g0305400,1.14666211484216,12597
Os04g0675800,1.14644453549816,12598
Os01g0854000,1.14599080954895,12599
Os05g0569000,1.14465721951271,12600
Os01g0203400,1.14016600129472,12601
Os02g0635000,1.14006184641271,12602
Os05g0316800,1.140043147757,12603
Os02g0104500,1.13900368646238,12604
Os06g0119900,1.13644645683107,12605
Os06g0602500,1.13440965136773,12606
Os08g0442400,1.13398207142981,12607
Os02g0222100,1.13152761505086,12608
Os03g0225100,1.13007921108582,12609
Os01g0141700,1.12967901578918,12610
Os04g0617050,1.12957036540077,12611
Os11g0631825,1.12901195677698,12612
Os02g0829000,1.12898587359543,12613
Os10g0500650,1.12702220813059,12614
Os04g0410250,1.12482657781283,12615
Os06g0488200,1.12362321819089,12616
Os01g0602466,1.12049020288722,12617
Os12g0528801,1.11706838485855,12618
Os04g0586100,1.11659876170829,12619
Os10g0397800,1.1161677275796,12620
Os01g0871100,1.11576491809034,12621
Os04g0633600,1.11480222758449,12622
Os10g0163310,1.1144111465341,12623
Os09g0306650,1.11416631809644,12624
Os07g0586500,1.11326751391276,12625
Os01g0832900,1.11318048229444,12626
Os08g0417000,1.11212075243019,12627
Os01g0292900,1.11012027030716,12628
Os03g0837800,1.10907028903997,12629
Os10g0478100,1.10844348581026,12630
Os06g0581500,1.10665997194565,12631
Os07g0231500,1.10553005333509,12632
Os02g0751800,1.10552268383099,12633
Os12g0634700,1.10313726532363,12634
Os04g0636400,1.09979629165842,12635
Os04g0530500,1.09975391618104,12636
Os03g0688300,1.09844553415187,12637
Os03g0304800,1.09723878907731,12638
Os09g0559800,1.09671289602903,12639
Os12g0113500,1.09443202294761,12640
Os09g0306400,1.09290720335274,12641
Os01g0674150,1.09249500432395,12642
Os09g0431100,1.09172167513126,12643
Os01g0323300,1.09040968772342,12644
Os01g0901300,1.09025858042093,12645
Os02g0160800,1.08936909544388,12646
Os02g0791700,1.08857728356653,12647
Os02g0112900,1.08794635210264,12648
Os08g0482500,1.08601263372707,12649
Os02g0659600,1.08507455311869,12650
Os11g0521900,1.08313065138533,12651
Os11g0185800,1.0828766172435,12652
Os01g0618100,1.08280449778502,12653
Os01g0584300,1.08199439587374,12654
Os02g0566000,1.08196755742632,12655
Os06g0475400,1.08136937108446,12656
Os09g0519200,1.07812610904102,12657
Os02g0438601,1.07770386469014,12658
Os06g0660800,1.07712610800549,12659
Os02g0805500,1.07473932661395,12660
Os09g0521900,1.07465592656998,12661
Os12g0299300,1.07463685013167,12662
Os03g0225200,1.07330315327468,12663
Os02g0281200,1.07326868327615,12664
Os02g0142800,1.07146779989656,12665
Os03g0284000,1.06940665890629,12666
Os04g0623100,1.06652466531872,12667
Os03g0266800,1.06648269823053,12668
Os01g0152000,1.06551478913138,12669
Os04g0667100,1.06472532203472,12670
Os07g0682700,1.06284619209519,12671
Os03g0825300,1.06260117909674,12672
Os08g0535100,1.06259552318402,12673
Os04g0129900,1.06195199145508,12674
Os08g0402600,1.06134393636365,12675
Os01g0774200,1.06051155206604,12676
Os01g0228901,1.05658357163947,12677
Os03g0666800,1.05622527306466,12678
Os02g0819700,1.05464162188839,12679
Os02g0667000,1.05370470338783,12680
Os02g0108302,1.05109977305442,12681
Os01g0292250,1.04869237752148,12682
Os06g0728800,1.04657235059235,12683
Os06g0550800,1.04024341373721,12684
Os11g0417800,1.03878351567622,12685
Os06g0172000,1.03774936230826,12686
Os03g0184600,1.03660094200691,12687
Os03g0759000,1.03603610916569,12688
Os02g0175950,1.03405202858611,12689
Os02g0223200,1.03396815770999,12690
Os10g0430600,1.03358624032033,12691
Os01g0566500,1.03346961966816,12692
Os04g0499500,1.03338415689433,12693
Os01g0368900,1.0317497943908,12694
Os08g0453700,1.03114329659119,12695
Os02g0740300,1.03112008470104,12696
Os08g0109800,1.0308460588999,12697
Os12g0508100,1.02869878143183,12698
Os01g0909400,1.02866498149744,12699
Os08g0500200,1.02814276556859,12700
Os09g0514400,1.02682827436479,12701
Os04g0649600,1.02510488202081,12702
Os05g0495600,1.02172610078419,12703
Os11g0118300,1.01963716904709,12704
Os06g0220000,1.01937608422928,12705
Os10g0361000,1.01570470240573,12706
Os11g0585100,1.01437573940859,12707
Os01g0676200,1.01365696706719,12708
Os01g0960500,1.01365340458772,12709
Os02g0668500,1.01161664610574,12710
Os03g0349600,1.01143599101238,12711
Os04g0433800,1.00860263679511,12712
Os01g0978400,1.00804717661267,12713
Os05g0200340,1.00785908130405,12714
Os04g0522800,1.00673503449073,12715
Os09g0338500,1.00555412364282,12716
Os03g0140100,1.00415365742533,12717
Os01g0850700,1.0038820066853,12718
Os10g0131100,1.00373719147701,12719
Os12g0600200,1.00319711127871,12720
Os06g0564700,1.00104877908294,12721
Os05g0150733,1.00059368370102,12722
Os02g0669366,0.999330701892528,12723
Os03g0235900,0.996131729684042,12724
Os04g0527000,0.986694446605068,12725
Os01g0694000,0.985345700234563,12726
Os06g0119100,0.982919538150958,12727
Os03g0634000,0.982715224106358,12728
Os01g0663400,0.981911378233665,12729
Os02g0190500,0.981790801007142,12730
Os02g0148700,0.981135443877981,12731
Os05g0533800,0.980284272185414,12732
Os04g0275100,0.980140286143764,12733
Os06g0166100,0.98012022729873,12734
Os01g0861700,0.979611890066411,12735
Os01g0678500,0.978997242524655,12736
Os09g0305300,0.978173929616281,12737
Os04g0115700,0.977969597650607,12738
Os07g0246600,0.976835393860818,12739
Os01g0222600,0.976478448144403,12740
Os01g0571166,0.976223755696741,12741
Os03g0819400,0.975296133789099,12742
Os02g0826300,0.973784730694675,12743
Os02g0166501,0.973437475346264,12744
Os05g0222200,0.97192235621979,12745
Os02g0639800,0.969833440307591,12746
Os11g0456200,0.967134203101599,12747
Os08g0235800,0.96602523589274,12748
Os10g0133600,0.963847716375924,12749
Os10g0363300,0.96354990282097,12750
Os03g0787200,0.960372977881794,12751
Os06g0142300,0.960246140083094,12752
Os04g0303100,0.958323626179573,12753
Os02g0199600,0.958077508757541,12754
Os07g0111700,0.955921492580884,12755
Os02g0724500,0.955532041234201,12756
Os04g0633300,0.955436978432079,12757
Os01g0501700,0.954214259638995,12758
Os01g0593200,0.953497474666143,12759
Os02g0823900,0.95346384835771,12760
Os01g0715400,0.952684343292141,12761
Os03g0695500,0.952132630528987,12762
Os11g0168600,0.950677428688252,12763
Os04g0283900,0.949273226701572,12764
Os08g0473900,0.948346178570107,12765
Os11g0701700,0.948303088547223,12766
Os06g0712500,0.946090166133139,12767
Os01g0382450,0.944764924790695,12768
Os11g0115800,0.944579499174096,12769
Os11g0140400,0.944437303954257,12770
Os03g0172100,0.943985042779718,12771
Os03g0607800,0.94293212922615,12772
Os01g0905700,0.94242674402947,12773
Os12g0534400,0.942016186372024,12774
Os04g0110500,0.941374322783277,12775
Os08g0137900,0.939532883102287,12776
Os07g0577400,0.938416998358182,12777
Os03g0251000,0.936921885005838,12778
Os08g0168000,0.936628731726501,12779
Os02g0580400,0.935084396646089,12780
Os06g0186500,0.933595831016687,12781
Os01g0113200,0.932425912414299,12782
Os02g0829800,0.931872101842151,12783
Os10g0400250,0.929494124840185,12784
Os07g0119300,0.929490273346737,12785
Os02g0251800,0.928462646014089,12786
Os07g0627400,0.928425563612703,12787
Os07g0627700,0.928032243195307,12788
Os08g0440500,0.927980075718377,12789
Os07g0656900,0.926407317684802,12790
Os05g0495000,0.925865892465382,12791
Os04g0453400,0.92581128339499,12792
Os03g0278000,0.925771092790841,12793
Os02g0232900,0.924004862123673,12794
Os12g0273900,0.923595462255418,12795
Os05g0563400,0.921956096225926,12796
Os04g0506800,0.921838807143689,12797
Os01g0692200,0.920951637009431,12798
Os11g0155100,0.919949116210304,12799
Os06g0165000,0.919326384487546,12800
Os03g0268900,0.919064478220985,12801
Os12g0112800,0.915419269875258,12802
Os03g0655300,0.914215271330187,12803
Os01g0234300,0.914089180298644,12804
Os03g0860600,0.911521988860558,12805
Os07g0669800,0.907677189276512,12806
Os11g0246200,0.906997737015555,12807
Os10g0509100,0.906898716180385,12808
Os03g0114100,0.906563011027899,12809
Os08g0326000,0.904851538544455,12810
Os06g0220100,0.904529380599077,12811
Os02g0530300,0.903035476130772,12812
Os04g0218400,0.902121269381585,12813
Os06g0684000,0.901983315031087,12814
Os04g0204400,0.901479996969882,12815
Os12g0193800,0.901038767886785,12816
Os01g0617900,0.900955834661809,12817
Os01g0504500,0.898510577162265,12818
Os03g0101500,0.897314714366684,12819
Os04g0584300,0.896596111716345,12820
Os04g0510600,0.896472886452489,12821
Os08g0266600,0.895773952040161,12822
Os09g0243200,0.894543853475989,12823
Os01g0916350,0.893937850506593,12824
Os05g0112200,0.893218532515871,12825
Os06g0619000,0.891214016300503,12826
Os01g0901000,0.889813380262323,12827
Os02g0153200,0.889510000692831,12828
Os01g0771350,0.889140195157784,12829
Os06g0112100,0.886497849439992,12830
Os01g0342500,0.885532540888906,12831
Os05g0506000,0.885232913941618,12832
Os02g0105800,0.88458389785976,12833
Os01g0192000,0.884429597181219,12834
Os01g0121300,0.883849080481684,12835
Os02g0128000,0.882756742342371,12836
Os12g0410150,0.882079794025936,12837
Os06g0222400,0.881577044031971,12838
Os03g0154100,0.881287140002008,12839
Os12g0155250,0.881267253021684,12840
Os01g0360200,0.880275723178567,12841
Os11g0475500,0.879269468803269,12842
Os05g0481400,0.878298811181774,12843
Os07g0181500,0.878115045069142,12844
Os12g0103500,0.878009256078462,12845
Os01g0850200,0.877973419576583,12846
Os03g0280700,0.877621181890535,12847
Os05g0448300,0.876706674405136,12848
Os09g0541500,0.876055377881762,12849
Os01g0855200,0.874495084609222,12850
Os01g0818200,0.874289855828144,12851
Os07g0634600,0.873698828320652,12852
Os11g0602300,0.873141611902981,12853
Os04g0514500,0.872292440013545,12854
Os05g0459300,0.871867887346404,12855
Os06g0226700,0.87137858955325,12856
Os06g0595800,0.869645054973734,12857
Os02g0198500,0.868590464166097,12858
Os09g0369050,0.867538358472081,12859
Os08g0564900,0.866941201382027,12860
Os01g0361800,0.865752511078607,12861
Os02g0456800,0.865057437489463,12862
Os06g0343200,0.864714890986189,12863
Os02g0820400,0.864296170004355,12864
Os01g0795000,0.863743246853712,12865
Os11g0604700,0.863465956119747,12866
Os05g0566200,0.863299980556845,12867
Os05g0149300,0.862257146221456,12868
Os12g0120200,0.862099540098649,12869
Os01g0162800,0.860900240820425,12870
Os04g0669900,0.86062886217052,12871
Os06g0109500,0.859980302822224,12872
Os11g0703600,0.859687195065943,12873
Os02g0200800,0.859629526143334,12874
Os02g0690000,0.85894720352598,12875
Os02g0173700,0.858251958780791,12876
Os11g0166800,0.856262321265625,12877
Os03g0225300,0.853924419837009,12878
Os02g0684400,0.852640815469315,12879
Os03g0815200,0.851980411127933,12880
Os12g0115100,0.8515969178763,12881
Os04g0616900,0.851383828342874,12882
Os01g0917500,0.851368912256196,12883
Os06g0683800,0.851010848954258,12884
Os06g0544100,0.850358355597465,12885
Os06g0228500,0.850265856334937,12886
Os03g0804200,0.849335070687732,12887
Os02g0154200,0.849257701971259,12888
Os04g0312100,0.848384549765731,12889
Os12g0621700,0.848053411048481,12890
Os07g0130800,0.84794912720309,12891
Os02g0213450,0.847883550871721,12892
Os04g0648900,0.847507018064354,12893
Os09g0242800,0.845908090030656,12894
Os09g0502500,0.844956756803839,12895
Os08g0421825,0.844543122816924,12896
Os04g0678000,0.844189498189403,12897
Os07g0440100,0.843153260071976,12898
Os12g0153900,0.842933736381113,12899
Os01g0814200,0.842068000544496,12900
Os02g0807750,0.840603246037682,12901
Os10g0456500,0.839950590930405,12902
Os02g0724000,0.839164111417502,12903
Os09g0266600,0.838884418647223,12904
Os10g0337600,0.838430685410329,12905
Os06g0542200,0.838145682472809,12906
Os04g0631600,0.838020955656056,12907
Os09g0476000,0.837440836484627,12908
Os11g0146950,0.837190044259048,12909
